ID,RENDIMIENTO_GLOBAL
127794,alto
87122,medio-alto
216533,bajo
245567,medio-alto
735267,alto
569989,alto
348865,alto
338627,medio-bajo
419412,alto
138999,bajo
940486,alto
607025,alto
249245,bajo
337665,bajo
765758,bajo
242481,medio-bajo
157944,bajo
695470,medio-bajo
652097,alto
676066,alto
688201,bajo
682564,medio-alto
829663,alto
59919,alto
329651,alto
325275,bajo
676343,bajo
612557,alto
870189,alto
742782,bajo
432044,bajo
345246,alto
238741,bajo
303014,bajo
528247,bajo
755687,medio-alto
904971,bajo
782705,bajo
410862,alto
905589,alto
372600,alto
174485,alto
805896,alto
362702,alto
790345,alto
58768,bajo
457224,alto
727689,alto
71079,alto
801262,bajo
124140,medio-alto
276733,alto
125851,alto
710215,medio-bajo
773406,alto
943855,alto
373218,alto
236210,bajo
959504,alto
149980,alto
307338,medio-alto
899521,medio-alto
988628,alto
564437,alto
710438,alto
301454,alto
448514,bajo
663403,bajo
924350,medio-bajo
134126,bajo
405831,alto
609548,alto
305224,alto
507879,alto
299057,medio-bajo
220907,bajo
662034,bajo
461007,alto
342194,alto
301105,medio-bajo
909187,medio-bajo
513140,alto
28855,alto
539321,alto
539742,bajo
985926,medio-alto
662117,medio-bajo
140736,alto
726230,bajo
222268,alto
937572,alto
526954,alto
753304,bajo
504371,bajo
469733,bajo
87855,alto
216324,medio-bajo
862129,medio-alto
108380,bajo
53623,alto
709495,bajo
274718,bajo
937899,alto
454197,medio-alto
452468,alto
310030,bajo
414221,medio-alto
517329,bajo
798510,medio-bajo
6573,medio-alto
46304,alto
361357,alto
917361,bajo
400663,medio-bajo
454953,bajo
480703,alto
63397,medio-alto
366403,alto
524382,alto
605187,alto
935912,alto
162923,bajo
539119,medio-bajo
754826,alto
276314,alto
776052,medio-alto
774704,medio-alto
746340,medio-bajo
868265,alto
46414,bajo
241214,alto
37734,alto
504603,alto
498645,bajo
762746,medio-alto
493774,bajo
428204,medio-alto
921664,alto
940468,alto
586746,bajo
905889,medio-bajo
696829,medio-alto
300698,bajo
809676,alto
17413,alto
51420,medio-bajo
939442,medio-alto
927524,medio-alto
655013,alto
852916,bajo
368998,alto
983529,alto
493191,medio-alto
350785,bajo
419219,alto
327064,alto
279967,medio-bajo
893012,alto
237348,bajo
102159,alto
332940,alto
394178,alto
138271,bajo
656420,medio-bajo
747959,bajo
722277,alto
837243,alto
290528,alto
315372,alto
543474,bajo
70306,bajo
969697,alto
298249,bajo
236860,alto
189061,alto
850939,bajo
738098,bajo
112615,bajo
497846,alto
949110,medio-bajo
559001,bajo
897655,alto
322476,medio-alto
118780,alto
547997,alto
571026,alto
88812,bajo
833604,medio-alto
765996,alto
966897,alto
870529,bajo
261866,alto
222885,bajo
636813,alto
439996,alto
522230,alto
615375,medio-alto
224199,bajo
203638,alto
971507,alto
166934,alto
295285,medio-alto
580094,bajo
776464,bajo
208905,medio-alto
231364,medio-alto
565889,alto
936614,bajo
805766,medio-alto
375714,alto
238210,alto
319340,alto
937243,alto
921115,alto
882571,medio-alto
865441,alto
132683,medio-alto
938631,alto
157089,medio-alto
22304,alto
39745,alto
129659,medio-bajo
119927,bajo
821023,alto
292616,bajo
646116,bajo
573743,medio-bajo
194681,alto
27386,alto
152750,alto
790203,alto
244029,alto
186404,bajo
295218,bajo
755210,alto
506163,alto
488434,alto
463387,alto
963498,bajo
633875,medio-alto
633108,alto
184432,alto
208633,bajo
439638,alto
456342,medio-bajo
641408,alto
232167,alto
77681,alto
842345,alto
748371,medio-alto
750047,alto
542125,bajo
581566,alto
807176,bajo
693550,alto
347675,medio-alto
815946,bajo
616068,alto
251245,bajo
215977,medio-alto
905700,medio-bajo
710261,alto
91623,bajo
782679,bajo
75314,alto
238994,alto
252296,alto
304443,medio-alto
528186,medio-alto
685183,bajo
262562,alto
946724,alto
808021,alto
368978,medio-alto
659774,bajo
389959,alto
856251,alto
483656,medio-bajo
88042,alto
800312,alto
647219,alto
39653,alto
849756,alto
77932,bajo
724346,bajo
759218,alto
628135,alto
126039,medio-alto
369973,bajo
937779,bajo
412691,medio-alto
229307,medio-alto
69431,alto
207457,bajo
837914,medio-alto
203886,medio-bajo
493958,medio-bajo
717328,alto
291694,medio-alto
311460,bajo
619894,medio-alto
958877,alto
578911,alto
726028,alto
695104,bajo
517801,bajo
909789,bajo
151387,alto
228543,medio-bajo
4573,medio-bajo
164548,alto
860403,alto
85622,medio-bajo
334170,alto
93991,alto
294438,alto
845388,medio-bajo
170119,alto
290211,bajo
237132,alto
743207,alto
756493,alto
953723,alto
229550,alto
948548,bajo
740219,alto
284424,bajo
758337,medio-bajo
247308,alto
103393,alto
752625,alto
464901,bajo
335458,bajo
838603,alto
246497,alto
6409,alto
763576,alto
792892,medio-alto
833915,alto
744176,alto
774216,alto
328857,bajo
616732,medio-bajo
295741,medio-alto
966738,alto
9637,bajo
105689,alto
198544,alto
1399,alto
684986,alto
59626,medio-alto
284886,alto
619377,alto
643538,medio-alto
160227,bajo
790267,medio-bajo
595469,alto
381731,alto
134716,alto
311255,alto
353862,bajo
666072,alto
33347,medio-bajo
387801,alto
560050,alto
217126,bajo
825425,medio-alto
660144,alto
287479,bajo
190667,alto
694132,bajo
366999,alto
837717,alto
421367,alto
542713,alto
667134,alto
360768,alto
292298,alto
625171,bajo
830195,medio-bajo
762576,alto
604970,alto
59464,alto
374829,alto
323327,alto
270391,alto
865166,medio-bajo
800963,medio-alto
345386,medio-alto
592456,alto
321342,bajo
427259,alto
456590,alto
60507,alto
848382,bajo
754290,alto
258554,bajo
106815,alto
748192,bajo
303188,alto
388088,alto
845849,medio-alto
340027,medio-alto
69214,bajo
357285,alto
371142,alto
519607,bajo
77734,alto
601527,bajo
405736,medio-bajo
96666,medio-alto
22441,bajo
955788,bajo
815750,alto
597985,alto
471516,alto
161408,alto
310560,alto
774508,bajo
907942,medio-bajo
286462,alto
895138,medio-alto
586551,alto
780894,alto
289549,alto
396540,alto
873811,medio-alto
163262,medio-alto
908175,alto
857474,alto
870727,bajo
695713,alto
472763,bajo
169546,alto
808849,bajo
695959,alto
449853,alto
38785,bajo
327845,alto
156508,alto
599513,alto
344986,bajo
864360,medio-alto
909096,medio-alto
950061,alto
620348,alto
170125,bajo
455124,alto
642822,bajo
498195,bajo
450692,bajo
193636,alto
293293,bajo
589455,medio-alto
420128,alto
208357,medio-bajo
601141,medio-alto
543795,alto
301330,medio-bajo
97736,alto
61043,medio-bajo
326753,alto
614774,medio-alto
807688,alto
55498,alto
134121,alto
408133,alto
917961,alto
735036,alto
385581,alto
447456,alto
307979,alto
140939,alto
242379,bajo
556479,alto
770599,alto
352339,bajo
452154,bajo
694297,bajo
458400,medio-alto
551289,alto
896319,alto
8065,bajo
650502,bajo
893626,alto
56861,alto
524347,alto
688216,alto
588694,medio-bajo
656273,medio-bajo
567767,alto
690982,alto
696841,alto
401602,bajo
415286,alto
666177,medio-alto
371894,alto
597855,medio-alto
906100,alto
327960,bajo
388556,bajo
564655,bajo
935253,alto
399580,bajo
518783,alto
182389,medio-alto
724613,alto
258878,alto
821379,bajo
168019,alto
247014,alto
738815,alto
713228,medio-alto
905687,bajo
176608,alto
700546,medio-alto
35823,bajo
464623,alto
639711,bajo
367797,medio-bajo
623013,alto
185467,alto
910728,medio-alto
530583,alto
902867,bajo
310048,bajo
90213,bajo
796456,alto
726822,bajo
101736,medio-alto
322639,alto
767244,bajo
709510,bajo
429301,alto
332765,medio-bajo
141494,bajo
618962,alto
519011,alto
276781,bajo
245762,medio-alto
772115,alto
223859,bajo
539824,bajo
182209,alto
655795,alto
627334,alto
542855,bajo
583370,medio-alto
187152,alto
144148,alto
187289,medio-alto
874030,bajo
647091,medio-alto
77867,bajo
675848,bajo
521492,alto
880397,bajo
868855,alto
569767,alto
286567,alto
771316,alto
566408,alto
220526,alto
189411,medio-bajo
267318,alto
229361,bajo
843146,alto
974346,medio-alto
582436,alto
609989,medio-alto
29915,bajo
172827,alto
894780,alto
462911,alto
276649,bajo
655976,alto
262162,medio-bajo
342837,alto
437441,alto
284985,alto
420587,medio-alto
296443,alto
947749,bajo
417708,medio-alto
549048,alto
595558,alto
303324,alto
934895,bajo
771235,alto
1656,bajo
713672,alto
565936,bajo
552231,bajo
567388,bajo
317548,alto
774337,medio-bajo
330865,alto
611114,bajo
363293,alto
929842,bajo
170101,alto
821907,bajo
937512,medio-alto
407268,alto
457854,medio-alto
758556,medio-alto
206254,alto
488168,bajo
966822,medio-alto
332908,bajo
482907,alto
345280,bajo
826643,medio-alto
746564,alto
900274,alto
673384,alto
366447,bajo
208919,medio-bajo
764314,alto
336085,medio-alto
746299,alto
360552,alto
687132,bajo
916426,medio-bajo
877171,bajo
347118,alto
112945,alto
689107,bajo
200454,alto
117907,alto
458503,alto
513233,alto
834037,bajo
700197,medio-bajo
69641,bajo
71472,alto
136865,bajo
927229,bajo
440631,alto
85192,medio-alto
829590,medio-alto
51419,alto
610587,alto
106786,bajo
15235,alto
273388,alto
141707,alto
50271,alto
667696,medio-alto
371663,medio-bajo
142270,bajo
460878,alto
722704,alto
52959,medio-alto
530278,alto
793036,bajo
192855,bajo
288304,bajo
376632,medio-alto
152880,bajo
727222,alto
847019,bajo
870474,bajo
759428,alto
249918,medio-bajo
949309,alto
211785,alto
857928,bajo
715025,alto
664699,alto
582259,alto
109010,alto
587110,alto
629951,bajo
562535,alto
302367,medio-bajo
935116,alto
670608,bajo
789894,alto
920586,alto
680702,bajo
125411,alto
275388,medio-bajo
428312,medio-alto
223166,medio-alto
452022,alto
617060,alto
779086,bajo
769188,bajo
215724,alto
792961,alto
627260,alto
764350,bajo
710470,alto
346383,medio-bajo
730937,bajo
444231,medio-alto
469155,medio-bajo
229567,alto
872350,alto
917213,medio-bajo
766746,alto
650076,medio-alto
254583,alto
300311,alto
75847,medio-alto
533696,medio-bajo
487748,alto
753184,alto
684206,bajo
357674,alto
548175,alto
311815,bajo
959894,bajo
906757,medio-alto
12603,alto
247757,bajo
739600,bajo
531511,alto
471872,alto
905671,medio-alto
35840,alto
376051,bajo
85470,alto
268329,alto
988758,alto
312121,alto
696803,medio-alto
752231,alto
428330,alto
257137,alto
873659,alto
653274,bajo
936932,bajo
538267,bajo
676058,bajo
982803,alto
892624,alto
67614,medio-bajo
988158,alto
680317,bajo
787336,alto
16319,bajo
983598,medio-bajo
793927,alto
830226,alto
52389,bajo
392426,alto
582190,alto
805548,alto
430610,medio-alto
294736,medio-alto
717604,alto
774024,alto
849740,alto
708321,alto
816386,alto
423626,alto
592198,medio-bajo
15843,bajo
426502,medio-alto
732264,medio-alto
487311,bajo
159750,alto
183082,alto
719047,medio-alto
723586,bajo
387138,alto
419566,alto
809428,alto
455669,alto
801512,bajo
563776,bajo
295143,medio-bajo
611906,bajo
954148,bajo
673083,medio-alto
577741,alto
266372,medio-bajo
950243,bajo
809930,medio-alto
658401,bajo
946587,alto
597876,alto
226190,alto
791530,medio-alto
716507,medio-bajo
13948,medio-alto
895703,alto
123094,alto
515859,medio-bajo
433341,bajo
116587,alto
390791,alto
65489,alto
706907,medio-bajo
125152,alto
129398,alto
828272,alto
536087,medio-alto
840624,medio-alto
102011,medio-bajo
389049,alto
788207,alto
878871,bajo
964708,alto
189533,bajo
385453,alto
44639,alto
552529,alto
741295,medio-alto
402949,alto
664196,alto
172557,medio-alto
69001,alto
511955,alto
431427,bajo
830599,bajo
798387,alto
528662,medio-bajo
366486,alto
574669,alto
223929,bajo
251493,alto
426368,alto
767701,alto
466960,alto
805255,alto
10652,bajo
246478,alto
399159,alto
862892,alto
452349,alto
479554,bajo
937369,bajo
763353,alto
202344,alto
480733,medio-alto
841180,alto
885732,alto
37049,bajo
616138,alto
295340,alto
800163,medio-alto
839296,medio-alto
816020,alto
585612,alto
242584,medio-alto
750115,medio-bajo
253394,alto
100188,medio-alto
350442,alto
133835,alto
536674,alto
315786,alto
846259,alto
578249,alto
696243,bajo
747211,medio-bajo
851875,alto
787889,alto
569961,medio-alto
54904,medio-alto
100558,alto
954525,medio-alto
899709,medio-alto
575815,alto
646148,bajo
465305,bajo
693968,alto
801868,alto
712702,alto
735053,bajo
795095,bajo
771158,medio-alto
229672,medio-alto
422385,medio-alto
72565,medio-bajo
101180,medio-alto
774151,alto
449617,alto
113415,alto
869121,bajo
421210,medio-bajo
467484,alto
484208,alto
646925,alto
504148,medio-alto
3062,alto
737880,medio-bajo
517930,alto
525121,alto
299160,medio-alto
136163,alto
501052,bajo
961114,alto
694560,alto
749894,alto
27698,bajo
98196,medio-alto
678110,medio-bajo
591901,alto
432462,alto
601299,alto
398496,bajo
262193,alto
545454,alto
931141,alto
482114,alto
373525,alto
112999,medio-alto
537321,alto
677572,alto
964816,alto
900435,medio-alto
423214,alto
47639,alto
326102,alto
531185,alto
484556,bajo
174343,alto
309215,bajo
16942,alto
22212,medio-bajo
705781,alto
421275,bajo
529396,alto
723782,alto
712384,bajo
364195,alto
49770,alto
474903,bajo
298784,medio-bajo
921970,alto
12500,medio-bajo
919041,alto
930396,alto
720710,bajo
144167,bajo
931333,medio-bajo
658730,bajo
777384,medio-bajo
368517,alto
376046,bajo
40626,alto
682662,medio-bajo
800679,bajo
33328,bajo
740482,alto
306475,bajo
968669,alto
275944,alto
92999,alto
849038,alto
170089,alto
725568,alto
896305,medio-alto
976640,alto
892481,alto
268957,bajo
463268,alto
936320,alto
361900,bajo
388598,medio-alto
873771,alto
534673,alto
690965,alto
273530,alto
117027,bajo
455484,medio-bajo
182097,bajo
586868,alto
281083,bajo
307327,alto
22299,medio-alto
790544,bajo
354725,alto
684856,alto
705663,medio-alto
602228,alto
791883,bajo
266192,alto
156574,bajo
585076,medio-alto
431149,bajo
952419,alto
433642,alto
784273,alto
540344,bajo
83695,alto
444618,bajo
525159,bajo
656260,alto
454866,medio-alto
688690,bajo
34652,alto
389380,bajo
849504,bajo
985561,alto
32026,medio-bajo
373869,bajo
732383,medio-bajo
884738,bajo
702137,bajo
27885,alto
479259,alto
7988,bajo
564809,alto
822089,alto
850473,medio-alto
356302,medio-alto
401482,alto
461232,alto
177194,alto
31864,alto
897885,alto
26536,bajo
146550,bajo
103950,alto
431737,medio-alto
445056,bajo
489739,bajo
936170,bajo
262264,alto
364859,alto
635564,medio-bajo
446756,bajo
68400,alto
297865,alto
390834,alto
973915,alto
475188,bajo
894586,bajo
105477,bajo
62452,bajo
289871,alto
198535,medio-alto
252687,alto
903251,medio-alto
464963,alto
18066,alto
88315,medio-bajo
63760,alto
295616,alto
196034,bajo
469897,bajo
73957,medio-alto
267307,bajo
692463,medio-alto
675468,medio-alto
619572,alto
944981,medio-alto
483668,bajo
194142,alto
506704,alto
714402,medio-alto
260814,bajo
156838,alto
972217,bajo
667709,bajo
516939,alto
822466,medio-alto
847266,medio-bajo
24551,alto
870881,alto
803586,alto
538257,alto
726941,alto
844894,alto
846133,bajo
240216,alto
364520,alto
832803,alto
767351,medio-alto
453319,alto
703248,bajo
451893,medio-bajo
251116,alto
747129,bajo
908966,medio-alto
217001,alto
806495,alto
719509,medio-alto
828078,alto
265704,medio-alto
593390,medio-alto
10583,alto
807782,alto
436584,bajo
87409,bajo
233547,alto
885044,bajo
192666,medio-alto
459363,medio-alto
350542,bajo
149613,medio-alto
109259,alto
850068,bajo
32148,alto
515358,alto
889771,medio-bajo
150208,alto
31796,alto
511835,bajo
840911,medio-bajo
564983,alto
378605,medio-alto
444698,alto
464285,bajo
464850,alto
843099,bajo
114167,bajo
861802,medio-alto
273367,alto
232261,alto
635027,alto
941196,alto
299035,medio-bajo
85015,bajo
231511,alto
43143,bajo
640016,bajo
5395,alto
211967,alto
745223,alto
414367,alto
439301,medio-bajo
686545,alto
63860,alto
777711,alto
271858,bajo
835008,alto
916720,bajo
448177,alto
297414,alto
673915,bajo
937209,medio-alto
964058,medio-alto
194516,bajo
160657,medio-alto
66020,alto
130608,alto
438588,medio-alto
835098,alto
258665,alto
23475,alto
736078,medio-bajo
839046,alto
17440,bajo
504560,medio-alto
631207,bajo
427483,alto
647756,alto
605673,alto
263578,bajo
811330,bajo
961043,medio-alto
945799,alto
558364,bajo
514440,bajo
600897,medio-bajo
140908,bajo
562576,alto
328870,medio-alto
905273,bajo
802444,bajo
767817,bajo
197672,alto
708197,alto
136483,alto
180262,alto
248969,bajo
856129,alto
298776,alto
815255,alto
431579,bajo
350087,alto
733362,medio-alto
593358,medio-bajo
728986,bajo
149600,medio-bajo
384585,bajo
387349,alto
321336,alto
671632,medio-alto
806053,bajo
548069,medio-bajo
646780,medio-bajo
655474,alto
339037,medio-bajo
833890,alto
415117,alto
928636,alto
62009,medio-bajo
229305,alto
789549,alto
33553,alto
29807,bajo
611582,alto
786914,bajo
689667,bajo
294555,bajo
972331,medio-alto
236802,bajo
467357,bajo
214904,bajo
281081,bajo
237910,alto
598181,alto
536449,medio-alto
299998,alto
231738,alto
959478,bajo
405842,bajo
201233,alto
91258,bajo
672805,bajo
524354,alto
921447,medio-bajo
814776,bajo
44415,alto
274199,alto
194549,bajo
520756,medio-alto
140583,alto
405296,alto
61187,medio-bajo
888627,bajo
769215,alto
773430,bajo
572011,alto
223434,medio-alto
463817,bajo
804663,alto
588900,alto
627872,alto
491815,alto
588928,medio-bajo
476436,alto
105547,alto
208100,alto
731226,bajo
505620,alto
950131,alto
378964,medio-alto
967165,alto
603999,medio-alto
152782,alto
537738,alto
390291,alto
276893,alto
587269,alto
101169,medio-bajo
646048,medio-bajo
277202,bajo
401930,bajo
149076,bajo
584947,medio-alto
738630,bajo
778573,alto
405100,bajo
152841,bajo
525086,alto
586984,alto
459783,bajo
954342,alto
901945,alto
660858,bajo
973025,bajo
378603,bajo
127203,alto
848818,bajo
861111,medio-bajo
909595,medio-alto
783871,bajo
492302,medio-bajo
245763,alto
575406,bajo
18333,alto
456237,alto
5219,alto
660314,medio-alto
603190,medio-bajo
901666,bajo
635948,bajo
223422,medio-bajo
254404,medio-alto
239481,bajo
349624,alto
206661,alto
986360,alto
726949,bajo
881147,medio-alto
444096,alto
772063,bajo
481719,alto
867883,bajo
100353,bajo
111566,alto
622054,bajo
274472,alto
955390,alto
956043,medio-alto
748443,alto
618526,alto
336349,alto
250078,medio-alto
566207,bajo
12939,bajo
4091,alto
777623,bajo
358253,bajo
889715,medio-bajo
928269,medio-bajo
58244,bajo
982311,alto
744293,alto
98291,alto
64695,bajo
328047,medio-alto
324339,alto
366741,medio-alto
15849,alto
481412,alto
270565,bajo
91996,bajo
674881,bajo
73000,bajo
878623,alto
238491,bajo
717331,bajo
517405,medio-alto
152350,alto
864124,alto
963237,medio-alto
291688,bajo
121762,bajo
877001,bajo
416499,alto
963712,alto
581782,bajo
769925,alto
667716,alto
101877,alto
419105,bajo
189092,medio-bajo
940188,bajo
918399,alto
965222,alto
74544,bajo
71493,alto
162972,bajo
155059,medio-alto
872375,bajo
833226,alto
543396,bajo
239767,alto
553082,medio-alto
77719,alto
462860,alto
97569,alto
284599,bajo
640592,bajo
806821,alto
613225,bajo
599421,alto
55991,alto
552048,alto
859434,bajo
912366,medio-bajo
37310,medio-alto
357886,alto
652641,bajo
290542,medio-alto
487918,bajo
765943,bajo
336646,bajo
476038,alto
256659,alto
53180,bajo
192377,bajo
828242,alto
551051,medio-alto
774766,alto
485719,alto
155569,bajo
441230,alto
495903,alto
522597,bajo
221419,alto
413357,alto
518697,alto
983390,alto
874349,alto
758896,alto
753803,bajo
235037,alto
251045,bajo
257418,medio-bajo
967378,medio-alto
186416,alto
607197,alto
734917,alto
739723,alto
751240,alto
589976,alto
584069,medio-alto
328018,medio-bajo
910459,alto
458641,alto
564158,alto
507371,bajo
452034,alto
851512,alto
66723,medio-alto
92266,bajo
667933,alto
804817,medio-bajo
161925,alto
401908,bajo
656271,bajo
44055,alto
936904,bajo
611745,bajo
574193,alto
